Gene	logFC	logCPM	PValue	FDR
Adamtsl5	-0.026285375	0.957906606	0.82139728	0.965438125
Itgb4	0.025923997	2.459405423	0.821461577	0.965438125
Kank1	0.015847346	5.691634676	0.821564836	0.965438125
Wee1	0.018480718	3.868564462	0.821665177	0.965438125
Mmgt1	0.019903146	4.038962501	0.821672379	0.965438125
Ppan	-0.021957076	2.627957174	0.821687634	0.965438125
Dmc1	0.026229648	2.260001481	0.821710512	0.965438125
Timm10b	-0.019558435	2.613611315	0.821827602	0.965438125
Ccl25	0.009652964	5.707623932	0.821842965	0.965438125
Sap130	0.010769979	6.11772705	0.822046288	0.965596634
Ly96	0.020833402	1.710498931	0.822164256	0.965654865
1700023F06Rik	-0.030601373	0.92035158	0.822560829	0.96588221
Slc26a5	0.045416615	0.100356737	0.822562089	0.96588221
Tmem98	-0.030079329	2.662666817	0.82257475	0.96588221
Mypop	-0.013889853	3.746881444	0.82263146	0.96588221
Mro	-0.015011888	3.34676039	0.822778842	0.965919145
Dnajc1	-0.015281056	8.039310441	0.822799742	0.965919145
Cdc34	-0.015392155	3.487752881	0.822948877	0.9660139
Nr3c2	-0.016520827	8.314429915	0.823045524	0.966014177
Slc25a38	-0.013829605	3.121592131	0.823085951	0.966014177
Tm6sf1	0.016817037	4.886144299	0.823280436	0.966109006
Rnf150	-0.014725889	8.218946102	0.823303602	0.966109006
2010315B03Rik	0.011473961	5.547244541	0.8236722	0.966417608
Mirg	-0.015694784	6.134229533	0.823703484	0.966417608
Ccnh	0.009953823	6.078491253	0.823897098	0.966488182
Dnajc9	0.023029441	2.078433482	0.823908382	0.966488182
BC030499	-0.016190385	3.587668525	0.823968996	0.966488182
Gabarap	0.02189377	3.650969233	0.824145013	0.966614341
Gls2	-0.013957184	4.131497211	0.824254736	0.966662731
Wdr19	0.010639891	5.269459073	0.824521307	0.966895044
Sh3bgrl3	-0.023137185	2.68501165	0.82468578	0.966955219
Gm14169	-0.040477808	1.291592745	0.824891312	0.966955219
Herpud2	-0.008621023	6.403481987	0.824913084	0.966955219
Zfp41	0.017869946	2.884199766	0.824961841	0.966955219
Gatb	0.014326582	5.235033406	0.824969684	0.966955219
Cnot1	-0.009422868	7.496087248	0.825218381	0.966955219
Proser2	-0.032549015	2.07997897	0.825272495	0.966955219
1110008F13Rik	0.014672383	4.060353129	0.825278237	0.966955219
Mesdc1	-0.017612085	3.902421838	0.825292473	0.966955219
Ccndbp1	-0.016418191	3.713705907	0.825388301	0.966955219
Srfbp1	0.009714853	5.281773379	0.825425835	0.966955219
Ccdc88a	-0.011156614	8.3146158	0.825448431	0.966955219
Vamp7	-0.014578187	4.386066046	0.82546294	0.966955219
Ikzf5	-0.009527848	4.640696058	0.825575644	0.967007012
Irgq	0.01650405	5.455399812	0.825803219	0.967031831
9130221H12Rik	-0.031739962	1.033897637	0.825839142	0.967031831
Bean1	-0.01427503	3.846168163	0.825999951	0.967031831
Dancr	-0.028557379	1.88601986	0.826004748	0.967031831
Aebp1	-0.026158938	2.534078036	0.826234618	0.967031831
Galnt14	0.016860015	6.21463245	0.826264488	0.967031831
Tsc1	0.008398294	6.427550568	0.82626806	0.967031831
Mettl14	-0.011857926	4.062916416	0.826297205	0.967031831
Fst	0.039087361	0.601968499	0.82629858	0.967031831
2700049A03Rik	0.013566836	5.559967675	0.826352457	0.967031831
Csgalnact2	-0.009482061	5.337095413	0.826585587	0.967031831
A330074K22Rik	-0.022804141	2.535199824	0.82659628	0.967031831
Rsrc1	0.012324063	7.242012561	0.826659357	0.967031831
Ldoc1l	-0.016936419	4.448712855	0.826702634	0.967031831
Rint1	-0.010450205	4.882423095	0.826729711	0.967031831
Ccdc114	-0.022422999	1.774735286	0.826763454	0.967031831
Sesn2	-0.01844768	2.762902405	0.826817631	0.967031831
Tjap1	-0.01407363	4.587207665	0.826881697	0.967031831
Ttc30b	0.026966624	2.232197526	0.827186337	0.967031831
Mrpl21	-0.0157712	3.502557903	0.827248331	0.967031831
Vps29	-0.010635803	5.197955686	0.82725102	0.967031831
Rbbp7	-0.011579571	5.644688763	0.827254538	0.967031831
Msl1	-0.014883648	5.733883279	0.827477095	0.967031831
Ppif	-0.011556644	3.770299957	0.827486574	0.967031831
A230050P20Rik	-0.014511987	4.306023534	0.827532276	0.967031831
Rpl3	-0.019563014	5.325288375	0.827567831	0.967031831
Pfas	0.008868034	4.813906327	0.827570636	0.967031831
Usp30	-0.01144633	4.661592296	0.827587938	0.967031831
AA415398	-0.02211415	2.471169869	0.827634386	0.967031831
Tmem100	0.025887241	1.683780934	0.827651579	0.967031831
2810002D19Rik	0.021143826	2.637159023	0.827753088	0.967037621
B230323A14Rik	-0.084062802	0.07991675	0.827800979	0.967037621
Tchp	0.015181899	2.189413015	0.827895227	0.967037621
Ogt	0.009683869	8.6771848	0.827930502	0.967037621
Btg3	0.012755952	3.99012223	0.828048152	0.967095033
Ddx27	-0.015400214	3.779058853	0.828195634	0.967141571
Ifrd2	0.0196604	2.374584569	0.828237769	0.967141571
Mrpl1	-0.010798983	6.077896786	0.828429911	0.967141571
Tpk1	-0.016048723	5.964734685	0.828463468	0.967141571
Zbtb45	-0.017961313	3.031042655	0.828614656	0.967141571
2700060E02Rik	0.013076242	4.656462463	0.828668975	0.967141571
Tmem38b	-0.010180537	4.504014344	0.828672453	0.967141571
Gtf2h3	0.010949896	4.059282925	0.828748689	0.967141571
Gja1	0.020824587	6.419558047	0.828771272	0.967141571
Zfp212	0.015427522	3.845160156	0.828772992	0.967141571
Rbm15	-0.009680195	5.659445379	0.828857167	0.967159863
Hist2h2be	-0.018620548	2.291575388	0.828962326	0.967202635
Nepro	0.01471042	3.231444233	0.829354435	0.967580175
Ywhag	-0.017342688	7.998350136	0.82951468	0.96762899
Mterf2	0.015249655	3.836937391	0.829595146	0.96762899
Mrrf	0.01121483	4.542467341	0.829664495	0.96762899
A430005L14Rik	-0.019754062	2.421646999	0.829670412	0.96762899
Kbtbd7	0.022404258	4.321260013	0.830035953	0.967930408
Ddx52	0.013200416	4.194609309	0.830080253	0.967930408
Edn3	-0.037257815	1.808834693	0.83014599	0.967930408
Rpl4	0.018659251	5.506607799	0.830203076	0.967930408
Ubr3	-0.009665276	8.477404665	0.83043903	0.968125561
Tug1	0.012154224	6.406343219	0.830579179	0.968209001
Prmt3	0.010975568	6.187358477	0.830780472	0.968286477
Fbxo2	0.019504545	3.034817199	0.830782802	0.968286477
Sri	-0.01142928	4.481176688	0.83086735	0.968305086
Cntrob	0.012266972	3.339760946	0.830951431	0.968323148
Eapp	0.010117414	4.340588715	0.83112071	0.968440481
Sarnp	-0.008633142	6.223555739	0.83130913	0.968533929
Prom1	-0.022726052	4.918389599	0.831437173	0.968533929
Slc4a8	-0.008747925	6.310333565	0.831465499	0.968533929
Nbas	-0.010911309	8.07086534	0.8314753	0.968533929
Jund	0.020365744	4.855703781	0.831607139	0.968607589
Zkscan7	0.019506526	2.425170202	0.831796101	0.968747765
Zfp605	0.013676036	4.061719128	0.832023335	0.968827147
Zfp280b	0.013413079	3.954732235	0.832146718	0.968827147
Supt7l	0.014516279	3.391217872	0.832152494	0.968827147
Tmem205	0.016814677	3.576320476	0.832224707	0.968827147
Zmynd11	-0.010462738	7.712231572	0.832237488	0.968827147
Cntnap1	0.016915993	6.127864172	0.832275973	0.968827147
Slc38a10	0.007943096	5.566729815	0.832555848	0.969002842
Gars	0.009025063	6.186714689	0.832685901	0.969002842
Acox3	-0.010144723	4.45027609	0.83276997	0.969002842
Hars2	0.011238678	4.144854573	0.832856753	0.969002842
Cnot10	0.008404627	6.136723347	0.832875038	0.969002842
Ict1	0.014222396	4.075806183	0.832901658	0.969002842
Amotl1	0.011334103	5.331953775	0.833011104	0.969002842
Nim1k	0.010239616	5.201538185	0.833032609	0.969002842
Usp47	0.009350206	7.28080053	0.83311914	0.969002842
Crispld1	-0.017439632	4.220157337	0.833158138	0.969002842
Uqcrh	0.015159269	4.633830012	0.833256973	0.969002842
Chst2	-0.018189211	5.8311721	0.833430333	0.969002842
Lrrc24	-0.013358844	3.601672933	0.833475955	0.969002842
Vcpip1	0.012102424	6.250422345	0.833548701	0.969002842
Ndufb5	-0.009560718	5.323005438	0.833561444	0.969002842
Aldh1a2	0.030031974	2.110190224	0.833574487	0.969002842
Cnot4	0.010488642	7.762102906	0.833655592	0.969002842
Ankrd52	0.009009798	5.286384178	0.833662265	0.969002842
Ap1ar	0.007747118	5.689995936	0.833859461	0.969152266
Fam46a	-0.028837808	2.179959485	0.834282036	0.969563591
Prkrip1	-0.010586902	4.418283238	0.834571162	0.969733017
Aldob	0.029802088	1.73115624	0.834614445	0.969733017
Cubn	0.0301738	1.256211129	0.834663339	0.969733017
Fis1	-0.010419792	5.402443558	0.834795691	0.969733017
Spice1	0.01167289	4.786634825	0.834810733	0.969733017
Rplp0	-0.019637074	4.253159411	0.834839919	0.969733017
Nat8f4	-0.02153364	2.681480144	0.83496793	0.969801925
Gpr75	0.014342294	3.429639244	0.835083483	0.969843248
Baat	-0.043370495	0.376039302	0.835140889	0.969843248
Nono	0.009976069	4.815857947	0.835236759	0.96986767
Ubtd2	0.010025478	5.746287659	0.835299303	0.96986767
Colgalt1	0.010555671	4.624658305	0.835568324	0.969965106
Taok1	-0.009784695	8.031645032	0.835580374	0.969965106
Tgfbrap1	0.008245337	6.106958225	0.835589318	0.969965106
Sys1	-0.013679457	3.527125434	0.835806627	0.970007051
Pabpn1	-0.014527851	5.887867675	0.836081047	0.970007051
Erc1	-0.012818978	7.748327947	0.836095606	0.970007051
Btg2	-0.025750285	4.05351714	0.836139735	0.970007051
Rttn	0.012247216	5.64198351	0.836182435	0.970007051
Lgalsl	-0.016837157	4.888907119	0.836437417	0.970007051
Zfp810	-0.014574793	4.820571753	0.836532396	0.970007051
AU041133	-0.012859589	4.262924633	0.836607335	0.970007051
Hexdc	-0.011406105	4.0580412	0.836669138	0.970007051
Tsg101	-0.00840978	5.297279345	0.83667749	0.970007051
Ccdc32	0.014670304	3.583791035	0.836687224	0.970007051
Prkar1a	0.013501501	7.837954744	0.836698556	0.970007051
Arf6	-0.017047302	4.230811956	0.836783942	0.970007051
Chd2	0.011827418	7.992792849	0.836785122	0.970007051
Pfn2	0.016255338	6.58629244	0.836791969	0.970007051
Rpl7l1	-0.0109964	3.94870314	0.836842254	0.970007051
Tarsl2	-0.009318444	4.825351639	0.837015874	0.970007051
Capns1	0.015428074	4.330289356	0.83701983	0.970007051
Slc11a2	-0.008599624	5.655298613	0.837136064	0.970007051
Cbx4	-0.013203775	4.040310762	0.837218575	0.970007051
Psmc6	0.010544235	5.723483709	0.837268177	0.970007051
Ift27	-0.017342739	2.876543163	0.837329136	0.970007051
Brd8	-0.007747148	5.543678211	0.83735581	0.970007051
Shpk	-0.021360739	2.42683599	0.837444666	0.970007051
Dcp2	0.010846321	5.928520245	0.837450466	0.970007051
Txnl4b	0.023897601	2.139566922	0.837453705	0.970007051
Tada1	0.009491456	4.855811216	0.837480413	0.970007051
Ccdc15	0.013677002	3.933720801	0.837668333	0.970145123
Adam15	0.010541428	4.8761502	0.83778026	0.970195169
Cog5	-0.010058891	7.541888724	0.837914223	0.970248445
Marveld2	-0.021493477	1.568413759	0.837963704	0.970248445
Mastl	-0.030371439	0.74791722	0.838062178	0.970254722
Zc3hc1	-0.01169835	3.95104854	0.838106565	0.970254722
Pigl	-0.015316256	4.088338041	0.838425101	0.97039662
Dnajc8	0.008437324	4.981557406	0.838431502	0.97039662
Nfia	0.012593934	8.965623684	0.838435326	0.97039662
Kcnj4	0.01403043	5.669070928	0.838646475	0.970530652
Cox7c	0.018403172	4.073180035	0.83868861	0.970530652
Umps	-0.016932403	3.502251953	0.838765221	0.97053976
Map4k2	-0.012614349	4.813864994	0.838839552	0.970546229
Spryd3	0.010888076	5.084222117	0.838989891	0.970640631
Stac2	0.01699974	4.505529164	0.839172911	0.970772825
Hadha	0.008137982	5.442389596	0.839496241	0.970836543
Zfr	0.010074084	8.534266854	0.839522621	0.970836543
Heatr5a	0.009691133	4.940048722	0.839579382	0.970836543
Slc38a7	-0.013077957	4.18585623	0.839811492	0.970836543
Rchy1	-0.009114672	5.294017823	0.839818269	0.970836543
Galm	-0.033144044	1.05038542	0.839824417	0.970836543
Gdap2	0.007872305	5.717731403	0.840010113	0.970836543
Polr3c	-0.014137525	3.614982147	0.840065133	0.970836543
Uqcrq	0.017463834	3.397827346	0.840078178	0.970836543
Ppp2r1a	-0.012638152	6.744550399	0.840203812	0.970836543
Cdca7l	0.038829286	1.25377917	0.84024404	0.970836543
Zfp952	0.01297965	4.502999802	0.84030375	0.970836543
Aimp2	0.014578846	2.934402211	0.840382281	0.970836543
Elmod3	0.011960097	4.161849534	0.840515497	0.970836543
Rasal3	0.026282053	0.66118263	0.840517869	0.970836543
1700112J16Rik	0.028669718	0.695467868	0.840584548	0.970836543
Fry	0.009439459	8.438679681	0.840656456	0.970836543
Cops5	-0.008991614	5.331361127	0.840662985	0.970836543
Zhx1	-0.009055388	5.780852566	0.840733761	0.970836543
Gdi2	-0.010250493	6.570792415	0.84074747	0.970836543
Helq	0.010703458	5.477118574	0.840848204	0.970836543
Trappc4	0.018649494	3.033955305	0.840863685	0.970836543
Tbc1d23	0.008687309	6.549001367	0.840867807	0.970836543
Ryr2	-0.0132693	9.941688926	0.840878255	0.970836543
Ndufaf4	0.017464258	4.030899137	0.841064972	0.970972717
Ncbp1	0.007992247	5.873056168	0.841405045	0.971145994
Akap5	0.014752834	5.237687948	0.841424669	0.971145994
Ccdc92	-0.008828764	5.16405743	0.841444828	0.971145994
Htr4	0.016496422	5.565330463	0.841490197	0.971145994
Cacna1i	0.009962844	7.076055454	0.841719138	0.971263705
Bysl	0.012744574	3.537979512	0.841729775	0.971263705
Slc7a7	-0.022928567	1.967246943	0.841907546	0.971389445
Il17rd	-0.019767734	3.500863438	0.842009373	0.971427548
Pex5	-0.010307604	4.939387226	0.842352158	0.971624579
Rabgap1	-0.009267736	7.920051605	0.842378029	0.971624579
Ilvbl	0.013630258	3.190085431	0.842404167	0.971624579
Athl1	0.025590903	1.095337211	0.84249357	0.971624579
Cdip1	-0.007352878	6.796028511	0.842588303	0.971624579
Myd88	0.02682644	1.026243545	0.842593055	0.971624579
Mtmr3	-0.008879719	7.543793335	0.84280064	0.971779222
Hdac4	-0.009779241	8.338243619	0.842864817	0.971779222
Elp4	-0.012465148	7.287211855	0.843039465	0.971901217
Kctd7	-0.014806996	3.379146145	0.84318724	0.971923671
Hexb	-0.010203462	5.223024583	0.843229335	0.971923671
Usp11	-0.009782386	5.483149857	0.84328186	0.971923671
Rgma	-0.012079884	5.71520316	0.843348446	0.971923671
Sema7a	-0.010216389	6.701178619	0.843480548	0.971923671
Terf1	0.010002275	5.719690543	0.843566823	0.971923671
C1qb	-0.0264182	2.153276047	0.843568326	0.971923671
Fastkd1	-0.010695673	3.852289519	0.843620726	0.971923671
Eno1	-0.012323163	6.286241004	0.843678483	0.971923671
Ints12	0.013371418	3.742038575	0.844124414	0.972358049
Gm13157	0.02296745	2.661990884	0.844360664	0.972550841
Gata2	0.024202332	2.034173481	0.844478329	0.972570236
Nectin4	0.027919686	0.532386753	0.84451527	0.972570236
4930523C07Rik	0.021610633	2.057621556	0.844708049	0.972619961
Lrp5	0.013774416	4.211656046	0.844742078	0.972619961
Prrg3	-0.014827676	4.300400041	0.84482474	0.972619961
Nenf	-0.021252618	2.782256607	0.844833997	0.972619961
Cx3cr1	-0.016597103	3.859259367	0.845192074	0.972952866
Acot1	0.024989471	1.487184245	0.845344842	0.972983355
Lef1	-0.028905563	4.6033438	0.845425829	0.972983355
Prkab2	-0.013167979	5.80081674	0.845578725	0.972983355
Tmed8	0.008286734	5.948215044	0.84558938	0.972983355
Glt1d1	0.010219026	4.760857162	0.845624995	0.972983355
Ubn2	0.008727187	7.80342938	0.845735654	0.972983355
Ak2	-0.011296549	3.862176769	0.845765718	0.972983355
Gnpda1	-0.013962635	3.372843732	0.845769864	0.972983355
Ifrd1	0.011799669	6.223821435	0.845867441	0.973016327
Junb	0.031956731	4.154548639	0.845968787	0.973026258
Inpp1	-0.007937776	5.148994364	0.84605875	0.973026258
1810041L15Rik	-0.00919107	5.735259147	0.846082823	0.973026258
Znhit2	-0.023371738	2.088535618	0.84628486	0.973045887
Ube2g2	-0.009257549	4.993804043	0.846318298	0.973045887
Zic4	0.023364224	2.430585713	0.846336351	0.973045887
Mdfic	0.02116961	2.651752399	0.846422396	0.973045887
B3galt4	0.02405741	1.088729018	0.846444478	0.973045887
Ebna1bp2	0.013471792	3.026287069	0.84678327	0.973211066
Ass1	-0.018595593	2.982907545	0.846784599	0.973211066
Bcap31	-0.010726668	4.882300612	0.846794954	0.973211066
Lig1	0.01929099	2.269248989	0.846992158	0.97335848
Uba1	-0.01165014	6.570751619	0.847106105	0.973410198
Kifc2	0.017731723	6.538025576	0.847321335	0.973531359
Xkr7	-0.01730832	3.583658047	0.847411716	0.973531359
Letmd1	0.010139373	4.652592804	0.847418401	0.973531359
Gm10336	-0.012634423	2.542620183	0.847577754	0.973635205
Rassf1	-0.014223959	3.386098684	0.847699648	0.973677523
Ncoa5	0.00837611	6.293992672	0.847752517	0.973677523
Snord13	-0.039947721	0.221653619	0.847993648	0.973766362
4632427E13Rik	0.011147981	3.158320034	0.848110598	0.973766362
Kdm1b	-0.009854636	4.670050242	0.848151449	0.973766362
Ash2l	0.008177575	5.166845987	0.848169823	0.973766362
Bsg	-0.013240441	6.698182237	0.848176609	0.973766362
Zfp141	-0.009856804	4.692066543	0.848451802	0.973766362
LOC105246056	-0.017882926	2.403601904	0.848635642	0.973766362
Foxo1	0.011136569	6.568536683	0.848681588	0.973766362
Sun1	0.007145708	6.897742221	0.848745829	0.973766362
Tbc1d2	-0.017865009	3.646899615	0.848935067	0.973766362
Igflr1	-0.024996835	2.075539651	0.84898856	0.973766362
Strap	-0.012968327	5.323306725	0.849060104	0.973766362
Snca	0.017184337	7.451900107	0.8491655	0.973766362
Rnf123	0.008805387	5.03841173	0.849220914	0.973766362
Ccdc146	0.025240926	3.084439896	0.84934074	0.973766362
Plpp4	-0.015192725	4.379621085	0.849376481	0.973766362
Strn	-0.009460712	7.497105691	0.849446148	0.973766362
Eif3a	0.007708189	6.293327058	0.84944704	0.973766362
Klhdc1	0.012293639	4.270432028	0.849569951	0.973766362
Zranb3	0.012941334	4.299902527	0.849570344	0.973766362
Prdx6	-0.011650961	6.092735413	0.849585284	0.973766362
Hipk3	0.008127439	7.201241802	0.849635129	0.973766362
Stard3	-0.013278721	4.346743196	0.849678623	0.973766362
Gm9895	0.044774326	0.625237094	0.849700239	0.973766362
Gtf2f2	0.010102992	5.815644658	0.849736185	0.973766362
Abi1	-0.007128687	7.677313721	0.849745617	0.973766362
Klhl24	0.008895249	6.862364515	0.849758851	0.973766362
Arfip1	0.008801013	5.99797659	0.849799851	0.973766362
Ip6k1	-0.007524451	7.683774698	0.85001662	0.973766362
Sntn	0.036612103	0.78778135	0.850032259	0.973766362
E130114P18Rik	0.026100051	1.555341549	0.850138608	0.973766362
Xk	0.012541071	3.848853172	0.850193527	0.973766362
Zfyve21	0.013924461	3.632147083	0.850264419	0.973766362
Pnck	-0.018809486	3.595056086	0.850283597	0.973766362
Slc30a7	-0.010310606	6.24760631	0.850320883	0.973766362
Zfp871	0.009583168	7.236990289	0.850339306	0.973766362
Npepps	0.007336048	7.315942967	0.85040742	0.973766362
Mir17hg	-0.024211349	0.644623757	0.85045067	0.973766362
Tmbim4	0.010453542	4.036545434	0.850638658	0.973813417
4933407L21Rik	0.022460072	1.675069751	0.850698191	0.973813417
Mrps15	0.010243514	4.321223778	0.850708589	0.973813417
Stat6	-0.017534482	2.87772349	0.850767653	0.973813417
Taco1	-0.017659295	5.005092658	0.851090271	0.974103724
Gys1	-0.015213758	3.589487689	0.851483121	0.9744454
Dctn1	-0.00946624	6.670908888	0.851526832	0.9744454
Ctdsp1	-0.015022811	2.793476385	0.851614079	0.97446626
Paqr9	0.015521918	3.793870376	0.851788186	0.974483637
Brip1os	0.011722959	2.928112274	0.851834488	0.974483637
Uhmk1	0.009640086	5.516736467	0.851836323	0.974483637
St8sia3os	0.023628103	1.54567274	0.851997	0.974583125
Ccdc191	0.01356617	4.530768042	0.852072039	0.974583125
Ddx46	0.007793698	5.927349825	0.852130369	0.974583125
Phgdh	-0.01219843	4.362105793	0.85227385	0.974658564
Phf12	0.008200057	6.055817754	0.852334393	0.974658564
Rev3l	0.00950827	7.999855401	0.852469497	0.974734113
Tab2	0.007642526	6.962677359	0.852558546	0.974754787
Arhgdia	0.014489158	5.196979669	0.852625655	0.974754787
AI115009	-0.021266749	2.469001768	0.852791156	0.974762878
Ppp6r3	0.008923384	7.829752489	0.852838128	0.974762878
Fbrsl1	0.009508876	6.891010684	0.85283985	0.974762878
Asxl3	0.009389734	6.886889918	0.853112921	0.974996061
Pfdn5	0.01335137	3.55641826	0.853525328	0.97535096
Cmc2	-0.011846044	3.320201929	0.853651914	0.97535096
Gstk1	-0.039049807	0.539902613	0.853653047	0.97535096
Cage1	0.015473694	3.297782915	0.853724006	0.97535096
Supt6	0.008719283	6.366178976	0.853806204	0.97535096
Mtmr9	0.009398108	4.932176181	0.853837939	0.97535096
Ldha	0.013281558	5.484740141	0.85391391	0.975358829
Eml3	-0.020271153	2.181831025	0.853996535	0.975374299
Slc25a27	-0.007853602	5.958863651	0.854352765	0.975610812
BC026585	0.017864418	1.743307762	0.854368378	0.975610812
Rpe	0.009277832	5.524952654	0.854452899	0.975610812
Mthfsd	0.009733131	4.073225113	0.854491846	0.975610812
Scn2b	-0.01386318	6.417177343	0.854549112	0.975610812
Dbndd2	0.012747175	5.223675587	0.854868772	0.975666193
9130011E15Rik	0.010179384	6.305754819	0.854909499	0.975666193
Cyba	0.026943118	0.974105999	0.854981886	0.975666193
1700019A02Rik	-0.019892315	1.802539005	0.855013016	0.975666193
2410002F23Rik	-0.011432539	4.41973564	0.855225696	0.975666193
Wdr36	-0.00776997	5.630058695	0.855236974	0.975666193
Utp23	0.023124345	2.077230445	0.855293371	0.975666193
Hdac8	-0.011029662	7.073094486	0.855308	0.975666193
Otogl	-0.026590001	0.557689837	0.85532016	0.975666193
Dqx1	-0.042449223	0.146990312	0.85534757	0.975666193
Ddx41	-0.013668216	3.704785934	0.855357755	0.975666193
Ifitm10	-0.013835602	3.523158337	0.855588442	0.975850489
Slc17a5	-0.008968837	5.298368368	0.85578051	0.975917705
Alkbh8	-0.008064487	5.86575407	0.855854261	0.975917705
Exoc5	-0.008325408	7.271809632	0.855880558	0.975917705
Slc16a7	-0.013142644	6.522838326	0.855923857	0.975917705
Gon4l	0.008276717	5.669703899	0.856080282	0.975949378
Hirip3	0.016465807	1.390586435	0.85612161	0.975949378
AW822252	-0.027631081	0.814151027	0.856204156	0.975949378
Wdr45	-0.011921423	3.490947926	0.856263616	0.975949378
Abhd4	0.011530261	4.032119209	0.856297252	0.975949378
Gdpgp1	-0.015877853	2.453301278	0.856443495	0.976037268
Kpna3	-0.007728234	6.932375692	0.856679452	0.976227376
Zfp943	-0.00926605	6.328324151	0.856761801	0.976234174
Gpn1	-0.009796404	3.586104711	0.856823705	0.976234174
Fam155a	0.017340169	10.77670023	0.856933346	0.976234912
Arxes2	0.026620417	2.598577334	0.856962639	0.976234912
Adrbk1	-0.014122944	6.050855232	0.85714693	0.976366075
Lmf2	-0.016942727	2.550965074	0.857265599	0.976402579
Rbm24	-0.011315212	4.368301412	0.857347457	0.976402579
Rnf122	-0.020255776	2.757859367	0.857386442	0.976402579
Arhgef15	-0.018046112	3.069931424	0.857578779	0.97651609
Ddx19b	0.008209273	4.672839321	0.857624443	0.97651609
Kcnj10	0.01320546	5.879364757	0.857772761	0.976606211
Rasl11a	-0.027342248	0.53422676	0.858048286	0.976841135
Dgcr8	-0.00762809	5.943512102	0.858274304	0.976977695
Rnf216	-0.008756546	6.810687672	0.858503863	0.976977695
Fam96a	0.01545749	3.114412843	0.858556311	0.976977695
Trmt10b	-0.008192103	3.798050632	0.858675435	0.976977695
Cnot8	-0.010934738	4.293999767	0.85870701	0.976977695
Srrm3	-0.011932245	6.026251778	0.858725936	0.976977695
Cpped1	0.010609172	5.760409673	0.85875118	0.976977695
Wdr24	0.010556116	3.606461449	0.858763239	0.976977695
Kcnmb2	0.016468923	5.5484088	0.859040876	0.976977695
Gm5069	0.029775522	0.837974846	0.859044691	0.976977695
Atf4	0.010994279	4.488191238	0.859100737	0.976977695
Fam227a	-0.009156048	5.245636419	0.859112063	0.976977695
Ankmy2	0.007095724	5.527127737	0.859202032	0.976977695
Nek8	0.020367181	0.742708252	0.85927378	0.976977695
Tmem223	-0.015014659	2.618030755	0.859284648	0.976977695
Idnk	0.014959211	3.011791127	0.859341385	0.976977695
Slc15a4	-0.007402463	5.528992831	0.859380244	0.976977695
Atp13a2	0.010281985	5.980293125	0.859493468	0.976977695
Zfp263	0.008367827	4.509165502	0.859948154	0.976977695
Fbf1	-0.008764793	5.098121915	0.859950925	0.976977695
Tal1	0.014876186	1.532292147	0.860006731	0.976977695
Ppp2r5c	-0.007360069	7.627255081	0.860158439	0.976977695
Gns	0.006899615	6.098709808	0.860165343	0.976977695
Ube2a	-0.009095469	4.067563853	0.860203032	0.976977695
Mtpap	0.007927555	5.994593738	0.860330023	0.976977695
Rnf187	-0.014157861	6.00180841	0.86033004	0.976977695
Cebpz	-0.008601166	4.646035816	0.860351539	0.976977695
Msantd4	-0.017135368	3.774484595	0.860491573	0.976977695
BC005537	0.008471857	6.594313586	0.86055965	0.976977695
Mavs	0.017341408	2.472235882	0.860562015	0.976977695
Ttc12	0.018342802	2.610075005	0.860633324	0.976977695
Trak2	-0.007765584	7.042681063	0.86068086	0.976977695
Carkd	0.008465735	4.521204191	0.860681383	0.976977695
Rab37	0.020207584	2.110870837	0.860756964	0.976977695
Suv39h2	0.018057594	2.862816256	0.860835908	0.976977695
Anxa9	0.038170147	0.225867666	0.860946731	0.976977695
C230014O12Rik	-0.017497967	2.22852137	0.861138565	0.976977695
Otud5	0.006897723	6.000947274	0.861153376	0.976977695
Ebp	-0.016753036	2.445572077	0.861179373	0.976977695
Hspa1a	0.041040787	0.379758823	0.861184253	0.976977695
Ftx	0.010160048	8.070933264	0.861292544	0.976977695
Mfsd3	0.025912616	1.295740249	0.861300135	0.976977695
Rps3	-0.016384218	4.804019094	0.861305205	0.976977695
Pms1	0.0116034	4.865538868	0.861351559	0.976977695
Cars	-0.00778283	5.57114606	0.861381751	0.976977695
Lipo3	0.012372335	3.991796618	0.861467098	0.976977695
Zfp53	0.010734858	4.073262093	0.86148743	0.976977695
Gal3st1	-0.015003202	3.812538617	0.861658737	0.976977695
Lrrc47	0.011038581	4.209707038	0.861764453	0.976977695
Xpnpep3	-0.007975323	4.769900959	0.861785376	0.976977695
Eif3i	0.014939158	3.818864384	0.861830814	0.976977695
Mrpl13	0.009861981	4.457927531	0.861929369	0.976977695
B630019K06Rik	0.018438813	2.724244422	0.861938401	0.976977695
Lyst	0.010582521	8.292703049	0.862065841	0.976977695
Gnl3	0.010447076	3.964566956	0.862101758	0.976977695
Mex3d	-0.017312494	3.425969367	0.862109224	0.976977695
Dgat2l6	0.035171466	0.534234412	0.862112409	0.976977695
Pllp	0.015135726	4.522042692	0.86225755	0.97698232
Sowahc	-0.0185003	2.379213912	0.862269321	0.97698232
H2-Q4	0.033490015	0.739009213	0.862527967	0.97698232
Plcb2	0.02395006	1.21250985	0.862565302	0.97698232
Atg3	0.007780133	6.139117528	0.862628649	0.97698232
Tpi1	0.015535298	5.638426509	0.862661554	0.97698232
Oma1	-0.009829956	4.514418275	0.862672949	0.97698232
