Gene	logFC	logCPM	PValue	FDR
Cept1	0.041976018	6.52261581	0.541338385	0.752723663
Amy1	0.072991043	3.649400778	0.541434902	0.752770392
Grtp1	0.075241987	2.189843258	0.541477532	0.752770392
Fkbp15	-0.030890755	6.060593501	0.541690147	0.752992589
Ctxn1	0.059713798	5.38161478	0.54177848	0.753041997
Rfc3	0.060650759	1.865894778	0.542136258	0.753432489
Atp5k	-0.070739758	1.623464362	0.542199911	0.753432489
Magi2	0.071749973	10.58501097	0.542217871	0.753432489
Mpc2	0.033135353	5.413964574	0.542297803	0.753470162
Bag1	0.043644987	3.993015478	0.542436079	0.753482925
Pyroxd1	-0.034250218	4.221188251	0.542481915	0.753482925
Emb	-0.032100446	5.402087594	0.542515096	0.753482925
Ecsit	0.035435333	4.219425163	0.542544699	0.753482925
Hcn2	0.051054217	6.138421788	0.54257109	0.753482925
Usmg5	0.034850365	4.750591356	0.542740943	0.753582642
Nisch	0.037644864	8.050997877	0.54274855	0.753582642
Efhc1	0.056937981	2.265119789	0.542885451	0.753607534
Zfp791	-0.061852644	1.929060096	0.542892416	0.753607534
Atp2a3	0.080835541	3.550965084	0.542963523	0.753607534
Tmem135	0.050956849	7.746671344	0.542977795	0.753607534
Sidt2	0.037513126	5.533524315	0.543031116	0.753608218
R3hcc1	-0.051370783	2.952750638	0.543102735	0.753634291
Cep135	-0.042895701	4.577815438	0.54332566	0.75383158
Gm20063	-0.063619257	3.78031666	0.5433506	0.75383158
Mink1	-0.037861274	7.033427195	0.54366738	0.754167486
Adamts6	-0.049438324	5.382003085	0.543698453	0.754167486
Rpl41	0.061588242	3.717546775	0.54406314	0.75459997
4930599N23Rik	-0.095229164	1.400551916	0.544144794	0.754639849
Nf2	-0.029757032	6.33632936	0.544434153	0.754967745
Slc38a9	0.035555754	6.408195096	0.544506244	0.75499432
Shmt2	-0.050528672	2.894304927	0.544792872	0.755318332
Cntfr	0.033621218	5.290131214	0.545462946	0.756131986
Mfap3	-0.028926279	5.653132246	0.545501827	0.756131986
Lipg	0.070675304	1.727962362	0.545538759	0.756131986
Arhgap27	-0.060734984	3.543982212	0.545649069	0.756211403
Arhgef2	-0.038166769	6.495530143	0.545815177	0.756368128
Poc1b	-0.036996197	4.432993824	0.545882762	0.756382447
Lats1	-0.026628984	6.554942347	0.545931558	0.756382447
Robo4	-0.116413745	3.087995318	0.546076686	0.756510044
Trmt61b	-0.04460155	3.918338409	0.546498187	0.756924141
Lama5	0.08609738	4.254946458	0.546559944	0.756924141
Polg2	-0.060647995	2.503726489	0.546569655	0.756924141
Rasgef1c	0.044463413	4.89205495	0.546596725	0.756924141
Kcnip4	0.092286606	12.00139825	0.546640904	0.756924141
Mtss1	-0.03315606	6.45442791	0.546961933	0.757295154
Ttpal	0.032937196	5.82376471	0.547077741	0.757381985
Tbp	-0.032898416	5.315885136	0.547504525	0.757899277
Shprh	0.038420731	7.359570463	0.547612404	0.757975058
Synpo	-0.035611785	7.17833784	0.547715879	0.758044728
Marcks	0.056531548	6.374816145	0.54787059	0.75818529
Entpd3	-0.046723815	3.072866313	0.547950239	0.758212134
Suv420h1	-0.033484786	6.957382322	0.547996292	0.758212134
Rab5c	0.034829297	5.4597846	0.548220041	0.758339036
Bsn	0.045688689	9.014537076	0.54823046	0.758339036
Gm14326	0.06693546	4.026998751	0.548276179	0.758339036
Sult2b1	0.083705838	1.110934072	0.548300653	0.758339036
1700001C02Rik	0.112608209	0.063048945	0.548475985	0.75850799
Trnt1	0.038334797	5.210995195	0.548642002	0.758664032
Map4k3	0.040974771	7.939404998	0.548746568	0.758692433
Helz2	-0.10180176	3.236604987	0.548917282	0.758692433
Dnajb12	-0.033516613	4.66111629	0.548928407	0.758692433
Apeh	0.047152545	3.091085007	0.548992807	0.758692433
Eapp	-0.03215633	4.540502597	0.549015688	0.758692433
Uchl3	-0.049478115	5.598438077	0.549055731	0.758692433
Aim1l	-0.091694388	0.333892419	0.549110104	0.758692433
Zbtb17	-0.037776434	4.362822472	0.549123779	0.758692433
Las1l	-0.030600127	4.564020995	0.549141211	0.758692433
4933406I18Rik	-0.059945129	5.85352732	0.549213183	0.758702889
Fam19a5	-0.042413054	7.796881192	0.549278638	0.758702889
Kiz	-0.044794882	5.455309834	0.549350923	0.758702889
Gm7120	0.106423114	2.817633079	0.549361524	0.758702889
Poc5	-0.027587546	5.199135394	0.549444024	0.758743369
3010026O09Rik	0.056014245	3.330337247	0.549514203	0.758766828
Rbpms	0.118363666	4.247976304	0.549620498	0.758840147
Mettl10	-0.044557511	5.79816859	0.549695998	0.758870939
Rnf149	-0.030597221	5.859969086	0.550321133	0.759601749
Acad11	-0.027802818	4.888425557	0.550331866	0.759601749
Gadd45gip1	0.060712996	2.6106704	0.550598405	0.759782189
Gtpbp4	0.028247726	5.123150253	0.550602114	0.759782189
Fam57b	0.051075037	3.905708421	0.550622382	0.759782189
Cwc27	0.059425352	6.719037109	0.55077123	0.759864403
Slc25a10	-0.053334979	2.715408317	0.550788498	0.759864403
4930453N24Rik	0.043902739	3.599485011	0.550841791	0.759864438
Phb	-0.042080117	3.579576298	0.550905197	0.759878422
Eaf1	0.033047576	4.290612593	0.551148432	0.76011268
Wdr62	-0.095037025	0.434442722	0.551181603	0.76011268
Cadm4	-0.044357077	5.697987618	0.551374692	0.760241183
Glb1l2	0.1045672	0.244995711	0.551381373	0.760241183
Cbx2	0.061558869	1.98381154	0.551481546	0.760305814
Rspo3	-0.070478282	4.544419593	0.551614708	0.760415907
Cpsf3	-0.029862643	5.524475922	0.551802406	0.760601152
Peli3	0.037347272	3.761994431	0.552090042	0.760924102
Stk17b	0.049803193	3.915107527	0.552279864	0.761055675
Nectin1	0.039792729	5.993440131	0.552292208	0.761055675
Grpel2	-0.029733244	4.972625779	0.55244649	0.761194744
Bzw2	-0.031276382	6.169050834	0.552551497	0.761265898
Setbp1	0.054948893	8.329148402	0.55264036	0.761314798
Cdc73	0.045950357	7.307973089	0.552736653	0.761373923
Ccdc137	0.03996113	3.362669022	0.552846064	0.761438481
Zbtb25	0.040700067	5.356367619	0.552890276	0.761438481
A330049N07Rik	0.08862185	3.006456262	0.552963843	0.761466282
Trappc9	-0.035151124	7.464399725	0.553035139	0.761490952
Aspscr1	0.036784842	4.48787602	0.553185903	0.761625026
Slc33a1	-0.028799462	5.904837582	0.553416154	0.761868504
Tmem222	0.036910369	5.20535864	0.553484796	0.761889473
Fam220a	-0.035292353	4.261350966	0.553645682	0.761901121
Smco3	0.095814504	1.821822274	0.553669727	0.761901121
Lrba	0.053025097	8.465334035	0.553674113	0.761901121
Secisbp2	-0.035226279	5.04852861	0.5537069	0.761901121
Cep83	0.046650672	6.847559486	0.553897681	0.762090126
Pold3	-0.030627321	5.361777471	0.554345287	0.762546055
Dlx1	-0.079542165	3.079387136	0.554350599	0.762546055
Med13l	0.033145472	8.367095662	0.554389424	0.762546055
Grid1	0.061837744	8.882060428	0.554477084	0.762585867
G6pdx	0.041965387	3.603208107	0.554525285	0.762585867
Prom1	0.077886414	5.112512953	0.554709761	0.762766025
Pdcd11	0.037267348	5.071723037	0.554810883	0.762831542
Bace2	0.052070104	3.170588152	0.55490783	0.762833467
4933407L21Rik	-0.064873206	1.803998197	0.554938734	0.762833467
Cntn2	-0.047207634	6.384338934	0.554972711	0.762833467
Rbm7	-0.032924291	4.55180291	0.555127889	0.762935834
Cers6	0.049263816	8.013028677	0.55515415	0.762935834
Tgfbr1	-0.048003701	5.744287122	0.555233208	0.762970978
Sox13	-0.066328544	3.577645736	0.555371192	0.763054959
Sec61a1	-0.035101099	5.609586177	0.555401306	0.763054959
Ephb1	0.045407362	7.225560235	0.555531018	0.763159666
Ttll8	0.059645146	2.651141176	0.555774789	0.763173058
Aim1	0.069151536	1.861765688	0.55583553	0.763173058
Mis18a	-0.081994269	1.509798161	0.555892515	0.763173058
Usp53	0.03174746	6.014676162	0.555904669	0.763173058
Taok2	0.03987536	6.23460885	0.55591687	0.763173058
Gfpt1	-0.033452626	5.990867	0.555969396	0.763173058
Slc30a3	-0.045069534	4.6782766	0.555988582	0.763173058
Pex13	-0.030090507	5.56212179	0.555992406	0.763173058
B230209E15Rik	-0.070178638	7.091082882	0.556030694	0.763173058
Slc22a6	0.097994861	1.59184408	0.556075763	0.763173058
Cetn2	0.063247584	3.014360321	0.556265427	0.763350109
Rpl11	0.052868493	3.388397029	0.556311793	0.763350109
Pdzrn4	-0.075306017	7.184280054	0.556411111	0.763412955
Exosc3	0.049206374	2.478745441	0.556591364	0.763586826
Cdc42ep3	-0.035197678	4.802201261	0.556677161	0.76363109
Ndufa10	0.027610342	5.685633751	0.556778855	0.763662722
Aars2	0.050529307	3.591091755	0.556840409	0.763662722
Snx25	0.031129704	6.18437074	0.556860822	0.763662722
Msx1	0.089159271	1.454653545	0.556997808	0.763777153
Trh	0.127527569	0.970216585	0.557150137	0.763912601
Ppp3cc	-0.052007719	6.079926845	0.557478518	0.764289385
Ptcd2	-0.031232785	4.947848413	0.557652025	0.76445379
Zdhhc16	-0.034252382	4.296453589	0.557774463	0.764548162
Pgap2	-0.037594101	4.164119998	0.558086184	0.764901943
Dock5	-0.039799941	4.961600165	0.558161803	0.76493209
Gbp9	0.079590024	2.21019334	0.558334748	0.765027339
Dnpep	0.047264694	3.518586702	0.558362377	0.765027339
Apold1	-0.079241378	2.950762172	0.558392195	0.765027339
Fbf1	-0.033957221	5.215221691	0.558697905	0.765301925
Cpxm1	-0.058683529	1.42459965	0.558829127	0.765301925
Ppp2r2c	-0.034234469	8.464313934	0.558845309	0.765301925
Ndufaf1	0.035214923	3.483898857	0.558857391	0.765301925
Bmp1	-0.033863097	5.009155527	0.558860859	0.765301925
Spint2	0.048753259	3.369410085	0.55891467	0.765302147
Gpr85	0.047625163	4.37213934	0.559175692	0.765586069
Hscb	-0.058453773	1.944863099	0.55931067	0.76569738
Zfp879	-0.057800308	2.007859713	0.559473039	0.765788369
4933412E12Rik	0.050051592	2.081636389	0.559498516	0.765788369
4833412C05Rik	0.096560717	0.416963037	0.559538183	0.765788369
Gatsl2	0.041873198	5.931058283	0.559679493	0.765908286
Tradd	-0.082787836	0.887522138	0.559828191	0.766038288
Dnaja3	0.030343406	5.054297786	0.55991564	0.766084462
Galnt18	-0.052888668	7.872782639	0.560043497	0.766124727
Smim11	-0.044897311	3.286703296	0.560052482	0.766124727
Ecd	0.027076446	4.831285116	0.560380293	0.766462919
Ppp1r3e	-0.058146888	1.819531831	0.560540406	0.766462919
Lats2	0.03648882	5.316069756	0.560552072	0.766462919
Card6	0.086373266	0.82992416	0.560552658	0.766462919
Zfp442	-0.043504662	3.990176371	0.560610768	0.766462919
Trim35	0.030176808	6.779465226	0.560655174	0.766462919
Lamtor3	0.029584515	5.088323162	0.560675819	0.766462919
Nme1	0.043577265	4.776727012	0.560900901	0.76669714
Nmbr	0.063192714	1.847707899	0.56095915	0.766703293
Apc2	0.046415509	6.409920987	0.561055098	0.766741192
2810025M15Rik	-0.06338974	2.093147629	0.561098451	0.766741192
Fut11	-0.039368106	4.031560617	0.561148128	0.766741192
Sned1	0.055683691	4.18791302	0.561321201	0.766832782
Fndc4	-0.052594024	4.349852573	0.561322672	0.766832782
Iqsec1	-0.032287391	8.517985398	0.561391427	0.76685327
Carm1	-0.02674873	5.673520138	0.561845111	0.767399513
Zfp9	0.035477546	4.286960784	0.561936781	0.767451239
Mdp1	0.056725351	3.020425502	0.562056137	0.767540762
Zfp711	-0.052154137	4.484589453	0.562163073	0.767586961
Frs2	0.030082398	6.745522381	0.56222187	0.767586961
Taf9b	0.042730723	3.754764966	0.562251395	0.767586961
Thyn1	-0.03637632	3.522151132	0.562548765	0.767857127
Zeb1	0.050869169	8.559258995	0.562556946	0.767857127
Dnajb1	-0.061543445	4.259225443	0.562662313	0.767876303
E030019B13Rik	-0.140797948	1.450395266	0.562768485	0.767876303
1700017B05Rik	-0.048170759	3.489416329	0.562781905	0.767876303
Ccm2	-0.027577009	5.526304744	0.562786313	0.767876303
1110038B12Rik	-0.053089998	2.806273487	0.562842462	0.767879468
Prkcz	-0.030732059	7.257001017	0.562940312	0.76789259
Coro1b	0.046156331	4.37473416	0.562963213	0.76789259
Crnkl1	-0.030163276	4.10318049	0.563013572	0.76789259
Sppl2b	0.042280185	4.583984662	0.563160346	0.768019343
Fhod3	0.0468509	7.600017073	0.563265991	0.768089988
1500009C09Rik	0.053857799	3.931743898	0.563357231	0.768140976
Ccdc15	0.047277738	4.011441426	0.563456587	0.768203021
Nedd4l	0.037771898	8.975592421	0.563601869	0.768327663
Sh3rf2	0.040804133	4.271572752	0.564070167	0.768824466
Lap3	-0.041280466	4.651055198	0.564074088	0.768824466
Mttp	-0.041437152	3.971663352	0.564300407	0.768950298
Ect2	-0.068183394	1.357923358	0.564349312	0.768950298
Ncam1	-0.04055701	9.228061874	0.564370788	0.768950298
4933439K11Rik	-0.09390943	0.274240079	0.564382027	0.768950298
Fxr2	-0.031879164	5.540624127	0.564529529	0.769077808
Drosha	0.029008968	6.989382504	0.56462835	0.769138982
Slc1a1	0.028171315	7.196955674	0.564720475	0.769191023
Arhgef9	0.031572436	8.330507947	0.564809825	0.769239274
Sp9	0.066893334	2.371427663	0.564953615	0.769321672
Mmrn2	-0.107673868	2.422576967	0.564978187	0.769321672
Stam	-0.030169669	6.812866691	0.56507221	0.76937626
Casp12	-0.081531027	0.72519741	0.565159448	0.7694216
AU041133	0.048736849	4.215650439	0.565513768	0.769830508
Vgf	0.062128717	5.898975785	0.56562646	0.769910444
Itpkb	0.037423888	5.524816939	0.565748943	0.77000369
Arhgef26	0.028820753	5.933112273	0.56595421	0.770067402
Cab39	0.029040695	7.130380374	0.565959513	0.770067402
Ndnf	0.055676951	4.204502544	0.56599767	0.770067402
Rps6ka6	0.070054363	3.712770925	0.566011687	0.770067402
Rbm19	-0.032469354	4.360010378	0.56614219	0.770087864
Npr1	-0.068710147	1.659779797	0.566177638	0.770087864
Vkorc1l1	0.029531451	6.041195048	0.56618868	0.770087864
Bmx	0.101563811	0.43593747	0.566261662	0.7701137
Acbd6	-0.04645403	6.944263753	0.566342466	0.770150169
Tmem258	0.043970054	3.010793818	0.566808304	0.770679375
Dnaaf2	0.063471197	1.841757044	0.56687225	0.770679375
Paqr8	0.036604233	7.08234222	0.566936962	0.770679375
Rhbdd1	-0.039163065	4.645223669	0.56694773	0.770679375
Eprs	0.028261082	6.81342092	0.567064284	0.770744698
Fem1c	0.027093089	5.246546597	0.567103845	0.770744698
Ssbp2	0.047442608	8.792298308	0.567211757	0.770752526
AW554918	0.053639637	6.589328897	0.567217667	0.770752526
Jpx	-0.036764329	4.196144724	0.567423597	0.770958912
Npepps	0.027920005	7.470512517	0.567480466	0.770962748
Msrb1	0.05493868	2.044304187	0.567627599	0.771002644
Timm10b	-0.052271628	2.642376474	0.567694901	0.771002644
Cth	-0.076055708	2.663111577	0.567742029	0.771002644
Megf11	0.045132055	5.230046154	0.567768808	0.771002644
Fam96a	-0.03596364	3.393578702	0.567780075	0.771002644
Fam216b	0.08495883	1.584149295	0.568023759	0.771218024
Lonp2	-0.032722177	6.873397281	0.568152386	0.771218024
Htr1b	0.066812786	2.057795019	0.568163366	0.771218024
Kdm7a	0.029542815	7.394419418	0.56818806	0.771218024
Map2k4	-0.038462248	8.165804016	0.568209003	0.771218024
Nono	0.029309483	5.135727257	0.568395162	0.771397297
Ccdc189	-0.067087757	1.255859164	0.568471655	0.771427717
Nars2	-0.043240556	5.961578832	0.568768269	0.771756811
Ttyh1	0.040305845	7.654870325	0.568838378	0.771762232
C7	0.068849042	1.660813002	0.568928748	0.771762232
Pgbd1	0.052233857	2.733082181	0.569005819	0.771762232
Flot2	0.035297617	5.289963683	0.569011913	0.771762232
Exo5	0.057735577	1.790650132	0.569115703	0.771762232
Tspan14	0.028067627	6.361648947	0.569140122	0.771762232
Gldn	-0.073650722	0.959666209	0.569165754	0.771762232
Blcap	-0.026138188	6.14780482	0.569205078	0.771762232
Mcm8	0.056950168	2.2851954	0.569471699	0.771977899
Fam161a	-0.057543887	1.740476838	0.569472375	0.771977899
Ndst4	-0.073904864	5.415761078	0.569571085	0.772038344
Pds5a	-0.035170465	7.116986015	0.570300571	0.772890764
Cacybp	-0.04295205	4.810529682	0.57030832	0.772890764
Rab13	-0.072846482	1.45717045	0.570390609	0.772928853
Rfesd	0.037237496	4.125504102	0.570541556	0.773051292
Ahsa1	0.041742087	4.441772784	0.570613538	0.773051292
Myo10	0.042544904	6.532448933	0.570643541	0.773051292
Chst1	0.03374804	7.083668561	0.570803896	0.773195098
Fxn	0.047440889	2.509716246	0.570913869	0.773270637
Foxd1	-0.079146693	0.99649796	0.571100837	0.773450436
Map2k2	-0.03260735	5.117341833	0.571294436	0.773639181
Eml5	-0.044160758	8.403892674	0.571421847	0.773738267
Mpst	0.052059292	2.596505687	0.57150167	0.773772905
Kdm4c	-0.043786647	7.612799498	0.571890226	0.774206158
Iqcc	0.04960459	3.116575338	0.571930213	0.774206158
Yars2	-0.038251315	3.914910561	0.572119954	0.77438952
Slc25a26	-0.050164283	5.75247729	0.572327458	0.774566688
Snap29	-0.032135428	4.238713514	0.572359443	0.774566688
Ccni	0.026956945	6.834513749	0.572488118	0.774622983
Pipox	0.077569959	0.657862199	0.572530774	0.774622983
Fst	0.076524509	1.326396274	0.572563949	0.774622983
Gm29683	-0.066747424	3.303541249	0.572785002	0.774762728
Rad23b	0.028864174	6.934959207	0.572812543	0.774762728
Wdr45b	0.025706302	5.646087459	0.572830178	0.774762728
Pofut1	-0.03162775	5.399513658	0.573000348	0.774863875
Slc12a8	-0.068772483	2.619111104	0.573031176	0.774863875
LOC105246056	-0.052962012	2.588170791	0.573067921	0.774863875
Kcna3	0.058171626	3.117918332	0.573212057	0.774946474
Xpo4	0.043732983	6.689514756	0.573237658	0.774946474
Me3	0.051008411	7.969017509	0.573528971	0.775266821
Slc19a2	0.034391534	4.467918338	0.573583577	0.775267172
A2m	-0.070395258	2.354708191	0.573661664	0.775299255
Mysm1	0.044036533	6.626968789	0.57373234	0.775321318
Ephb4	0.07276667	3.152256407	0.573844791	0.775399824
Adam15	0.039972286	5.214771798	0.574102853	0.775675052
Arpc1b	-0.058761501	2.723220336	0.574395059	0.775972783
Ptar1	0.029339895	5.259452034	0.574457103	0.775972783
Xpa	-0.04370341	4.611918147	0.574501379	0.775972783
Slc38a3	0.046036662	5.641662483	0.574540802	0.775972783
Nckap5	0.04418571	6.816691209	0.574795272	0.776242976
2500002B13Rik	-0.073723729	1.01388443	0.57490312	0.776276725
Psma5	-0.028848344	4.909695995	0.574929099	0.776276725
Mylk	0.062591056	3.628559044	0.575006557	0.77630783
Mtmr2	0.035523125	6.689372462	0.57530347	0.776500313
Btd	0.04595346	3.221355799	0.575304594	0.776500313
Mill2	-0.093442252	2.109760598	0.57531243	0.776500313
Rock1	-0.047767612	7.560839985	0.575434826	0.776592033
Wdr11	0.02895665	5.845280439	0.575558141	0.776684975
Hap1	0.05091064	5.442848095	0.575653172	0.776739737
Sms	-0.024846115	5.577276255	0.575959971	0.776902898
Senp5	-0.026736746	6.430181929	0.575993895	0.776902898
Prpf39	0.040916429	7.081599146	0.576112553	0.776902898
Gpr183	-0.095236123	0.38812715	0.576229498	0.776902898
Pfn4	0.057087469	1.784743919	0.576250571	0.776902898
Alkbh6	0.042435187	2.89104438	0.576278519	0.776902898
Atxn2l	-0.036745589	5.575422816	0.576293303	0.776902898
1700007K13Rik	-0.078949558	1.286269424	0.576297533	0.776902898
Sema6d	0.04934377	8.488288977	0.576304077	0.776902898
Gm17296	-0.033392745	4.907822717	0.576352813	0.776902898
Crtc3	-0.030778233	6.181441046	0.576373177	0.776902898
Cdkal1	-0.049295486	7.548505076	0.576538047	0.777035767
Trdn	-0.189997452	1.725201918	0.576638316	0.777035767
Ldah	-0.029664996	6.29521887	0.576718847	0.777035767
Lrrc28	-0.043084284	6.255917627	0.576733938	0.777035767
Lrfn3	0.054480289	3.785056579	0.576744108	0.777035767
Map3k8	0.055874314	3.340113014	0.576932501	0.77715513
Tmem216	-0.047520914	2.063146552	0.576941663	0.77715513
2310035C23Rik	0.042632979	8.117083707	0.57712865	0.777333604
Polr2g	-0.043011093	3.955163055	0.577251824	0.777426102
Commd10	0.048840022	6.359277847	0.577389544	0.777516152
Rpp38	0.059867503	2.20515527	0.577427698	0.777516152
Gpr137c	0.052868883	6.28477249	0.577513097	0.777526079
Smpd2	0.055585499	2.743117478	0.577544082	0.777526079
Pitpna	0.030517993	6.981413788	0.577745986	0.777724497
Armc10	0.03428519	4.063658339	0.578163475	0.778213056
Klhl29	-0.045023317	8.741664317	0.57822629	0.778224175
D6Wsu163e	0.026348421	5.025395316	0.57860788	0.778550518
Rpap3	-0.030093993	4.332363236	0.578622539	0.778550518
Ccdc160	-0.085843144	0.98786337	0.578725578	0.778550518
Tbk1	-0.027525206	5.724653885	0.578747726	0.778550518
Senp6	-0.036875021	7.534802824	0.578779067	0.778550518
Pbxip1	-0.044862168	4.422210659	0.578816167	0.778550518
Nhlrc3	0.037825435	3.598069334	0.578850809	0.778550518
Il10rb	-0.068913891	2.971135238	0.57901926	0.778703662
Tmbim1	0.036807303	4.323757099	0.579556234	0.779352345
Sugp1	-0.028289837	5.349493872	0.579719571	0.779445743
Kcnc2	0.060134441	8.366417108	0.579734969	0.779445743
Dmtn	0.038408741	6.928417168	0.579835293	0.779507158
Gng5	-0.058866734	1.831720668	0.579982811	0.779559407
Zfp593	0.062962957	1.701327389	0.580004381	0.779559407
Ctdsp1	0.049734312	3.116137203	0.580038103	0.779559407
Ppp2r2b	0.057791478	8.871514181	0.580212794	0.779720727
Pttg1ip	-0.028031604	6.134913444	0.580358486	0.779843048
Trim33	-0.034795063	7.350139813	0.580446603	0.77988799
Atp6v0a1	-0.029852847	8.512684726	0.580528102	0.779924032
Pdcd6ip	-0.026540501	6.649530915	0.580591528	0.779935789
Midn	-0.055340062	4.661447228	0.580749532	0.780043877
Vps16	0.032034307	4.775053158	0.580832287	0.780043877
Scd1	0.055858387	6.042183724	0.580836037	0.780043877
D3Ertd751e	0.043460268	4.239000651	0.581105305	0.780273943
Saxo2	0.043356257	2.962293476	0.581116745	0.780273943
Col1a2	-0.051308866	4.099920381	0.581234256	0.780358273
Prrc1	0.028677462	4.632811954	0.581342422	0.780430045
Ap1g2	0.059245869	1.343844665	0.581465971	0.780480592
Kcnn1	0.057523867	2.899254163	0.581489501	0.780480592
Sfxn4	-0.041430451	4.90465176	0.581614074	0.780574349
Slc16a13	0.048206195	2.47376027	0.582036739	0.78099475
Arhgap19	0.045829513	2.416986033	0.582036817	0.78099475
Hipk3	0.026840253	7.439198892	0.582134111	0.781051834
Stxbp6	0.047899424	7.510108817	0.582627187	0.781639878
Lysmd1	0.063425733	1.504322723	0.582946822	0.78199515
Gm5617	0.082340427	0.683610418	0.583049946	0.782059942
Sco2	0.096041963	0.83021999	0.583167407	0.782143951
Zfp960	-0.067621569	1.507531536	0.583342858	0.782305713
Prdm6	-0.075722964	1.860659995	0.583527585	0.782479883
BC030500	0.076852568	1.439969874	0.583823381	0.782802945
St7l	0.033095908	6.750784499	0.583889529	0.782818057
Cep85l	0.040818062	7.102887202	0.583960777	0.782829834
Acd	0.051128676	3.016344765	0.584040502	0.782829834
Pdss2	-0.044206516	6.680927247	0.584067939	0.782829834
Dusp7	0.043883976	5.68539415	0.584198488	0.782829834
Fam167a	-0.054038154	2.372994832	0.584222177	0.782829834
Cog6	0.027443557	5.589885365	0.584381313	0.782829834
Ccdc53	0.038915507	4.602063962	0.584389345	0.782829834
Stim2	0.032257544	7.350947666	0.584394307	0.782829834
Cdh5	0.082975423	4.392137544	0.584399382	0.782829834
Pnma1	-0.071539617	0.663554165	0.584467329	0.782829834
Prr3	-0.037454282	3.555406023	0.584501967	0.782829834
Rbx1	0.034153772	5.231739628	0.584680389	0.782995282
Lias	-0.032332477	4.717006795	0.584785646	0.783062728
Zfp763	0.031643277	4.314115639	0.585007672	0.783286507
Asrgl1	-0.030816119	5.789616078	0.585240271	0.783472361
Uba6	0.040094588	6.30823345	0.585408871	0.783472361
Rab11b	0.030392386	5.705786365	0.585447187	0.783472361
R3hcc1l	-0.034848112	5.704173918	0.585447884	0.783472361
Ghdc	0.057677289	1.758062394	0.585477783	0.783472361
Phlpp1	-0.037961238	8.517355589	0.585509386	0.783472361
Olfml1	0.04572522	3.428440937	0.585530938	0.783472361
Wapl	0.029012542	7.057687241	0.585660779	0.783572595
Slc37a4	0.044991804	3.227721099	0.585730906	0.783588948
Wtip	0.04795976	3.653552286	0.585908731	0.783588948
Fuca2	0.040893724	4.29462279	0.585919878	0.783588948
Pomp	0.03341859	4.518364885	0.585927723	0.783588948
Rsbn1	0.030459704	6.888240084	0.585947655	0.783588948
Tstd3	-0.039692956	3.185768353	0.586218792	0.783878053
Cdkn1c	0.084444717	1.174229128	0.586329062	0.783947314
Ccdc107	-0.059237987	1.986436116	0.5863805	0.783947314
Eno3	-0.081152819	1.169980495	0.586443374	0.783957898
Carnmt1	-0.041481941	5.38508185	0.586561765	0.784042689
Inhbb	0.084263952	1.975515242	0.586775725	0.78421655
Wnk1	0.030949872	8.339561023	0.586801784	0.78421655
Spata5	0.053437539	6.900538828	0.587052232	0.78447776
Paqr3	0.025583686	5.37821641	0.587150748	0.784535915
Fos	0.107577356	3.459089725	0.587237508	0.784556637
G2e3	-0.029109641	5.862499751	0.587276255	0.784556637
She	0.086441065	3.289414532	0.587428615	0.784686693
1500026H17Rik	-0.050161052	2.570392672	0.587503378	0.78471308
Btbd1	0.026221189	6.317071715	0.587580387	0.784742461
Mtor	0.02763057	6.896440706	0.587686514	0.784765286
Vps29	-0.028223927	5.390996731	0.587735413	0.784765286
Lpcat4	-0.038226471	5.179201528	0.587762518	0.784765286
Polk	-0.038745973	5.127365593	0.587818291	0.784766301
Emilin2	0.086838491	1.75450366	0.587930822	0.784843082
Tmem123	0.040011751	4.455031382	0.588069955	0.784857693
Wwp2	0.025471947	5.464024622	0.588174788	0.784857693
4921504A21Rik	0.049200176	3.138264197	0.588191126	0.784857693
Mlx	-0.041021142	3.254295976	0.588200733	0.784857693
Pou6f2	0.083118493	4.788868102	0.588216866	0.784857693
Akap17b	-0.038714478	5.505596105	0.588365446	0.784982518
Prrx1	-0.038025348	4.159965379	0.588477138	0.78505811
Rangrf	-0.093123553	0.177219827	0.588762393	0.785365208
Rab8a	-0.026000526	4.640153109	0.589171403	0.78580451
Hoga1	-0.078956161	0.920660203	0.589201895	0.78580451
Tars2	-0.032887179	4.094639247	0.589299649	0.785861409
Efna1	0.060454613	1.727702647	0.589399788	0.785917855
BC055324	-0.049247883	2.021312711	0.589452165	0.785917855
Spen	-0.028579476	7.034042705	0.589518344	0.785932633
Bnc2	0.075567565	4.95348997	0.589722203	0.786003019
Ggta1	0.05450372	3.355661504	0.589732095	0.786003019
Nit2	-0.039727894	3.02978145	0.58973644	0.786003019
Irak4	-0.072028544	0.966285824	0.589922039	0.786176933
Slc25a39	0.052358473	3.695353735	0.590060643	0.786223465
G6pc3	0.046230913	3.638751446	0.590067187	0.786223465
Ap5b1	-0.056836527	2.109819562	0.590247916	0.786390822
Ralgapa1	0.042701716	9.002403181	0.59033321	0.786431009
Scaper	0.050584621	7.338701601	0.590465746	0.786471867
Gclc	0.025108179	5.832943284	0.590474146	0.786471867
Wdr37	-0.031813876	7.333465192	0.590570742	0.786527087
Trip12	0.029034451	8.866038738	0.590779652	0.786731865
Gm10125	0.047930165	5.675869899	0.591148508	0.787106737
Sybu	-0.043250136	7.692150782	0.591224439	0.787106737
C730002L08Rik	0.049850763	2.390442709	0.591226687	0.787106737
