Gene	logFC	logCPM	PValue	FDR
Tgoln1	-0.024878637	7.30490362	0.68188105	0.903062221
Spen	0.022254745	6.843030424	0.681936476	0.903062221
Pcdha9	0.032301392	2.806499072	0.682052549	0.90307155
Dars2	-0.022008161	4.759748944	0.682075616	0.90307155
Ptpn12	0.034097966	4.066162404	0.682178425	0.903094744
4930479D17Rik	-0.077559942	0.33537545	0.682225233	0.903094744
Telo2	-0.023527143	4.5244957	0.682364556	0.90319173
Cd9	-0.02161353	5.4222508	0.682510542	0.903294562
Cyhr1	0.018956609	7.581673126	0.682636992	0.903294562
Hs2st1	0.021158986	6.275147117	0.682640438	0.903294562
Csdc2	-0.027511802	7.036033993	0.682789992	0.903324821
Insc	0.042685173	2.897008918	0.682858455	0.903324821
Acbd3	0.035699006	4.545962776	0.682861504	0.903324821
Mafb	0.021863516	4.76072639	0.682997227	0.903349144
C77080	0.021612064	5.437103582	0.683012027	0.903349144
Abcd3	0.029727991	5.759794201	0.683114361	0.903397103
Uck2	0.022502883	4.033077143	0.683228059	0.903460082
Rnf103	-0.029075799	5.504737625	0.6834144	0.903547799
Zfp472	-0.048170168	1.501839322	0.683480615	0.903547799
Nenf	0.032036065	4.66186053	0.683492642	0.903547799
Cul1	-0.035646726	5.764599838	0.683783206	0.90368308
Ly6g6e	0.089946089	1.356929153	0.683902695	0.90368308
Ehmt1	-0.021894338	5.148870569	0.683967455	0.90368308
Sobp	-0.026790137	6.203943577	0.684053584	0.90368308
Slc27a2	-0.034761072	2.456600408	0.684057234	0.90368308
Aox4	0.06874849	0.368093709	0.684137076	0.90368308
Tmem74b	-0.049692926	1.890659508	0.684162547	0.90368308
Sigmar1	0.024393504	4.846510691	0.684203125	0.90368308
Slc25a14	-0.01873547	5.938784299	0.684207294	0.90368308
Plagl2	-0.030927817	3.246910277	0.684255901	0.90368308
Mlx	0.026839816	4.764295928	0.684445443	0.903845447
Cyth4	-0.038878234	3.535685215	0.684620684	0.903845447
Zfp346	0.023347418	5.338798258	0.684685672	0.903845447
Zscan29	0.037414161	2.189944545	0.684759604	0.903845447
Sri	0.020905029	5.217317391	0.684833495	0.903845447
Ptpmt1	0.024028388	4.793023591	0.684834483	0.903845447
Nup35	0.037807894	2.221611752	0.684841574	0.903845447
Fbxo6	0.029526412	4.376480071	0.685032126	0.903902722
Ubqln2	-0.022334217	7.822992206	0.685067089	0.903902722
Llgl1	0.020736917	6.680197441	0.685083296	0.903902722
Scoc	0.045150204	4.4606406	0.685208428	0.90398059
Rasip1	-0.03821363	3.179853703	0.685674737	0.904508508
Cpne4	-0.03564427	5.7920457	0.686021226	0.904878277
Ubqln1	0.020467636	7.708120306	0.686095767	0.904889305
Ptdss2	-0.020887579	5.930180568	0.686227385	0.904975601
Wdr26	-0.029613413	6.683876265	0.686307109	0.904993452
Ythdf3	-0.034288281	5.604095314	0.686524852	0.905148059
Snx13	0.037765165	5.877792652	0.686556756	0.905148059
Fcho1	-0.019095648	6.479615465	0.686987865	0.905629106
Stk4	0.028763758	5.393782343	0.687078119	0.905660766
Ccdc88c	-0.019608619	4.931657061	0.687398004	0.905778412
Gpr183	0.065088382	0.427181379	0.687438454	0.905778412
Sass6	0.059609448	1.364390146	0.687490895	0.905778412
Phyhip	0.021734377	9.261081663	0.687562363	0.905778412
Zc2hc1a	-0.031958531	5.576357278	0.687584071	0.905778412
Far1	-0.032324556	5.23409859	0.687685379	0.905778412
Izumo4	-0.035867892	2.979687621	0.687703378	0.905778412
Adam17	-0.036477928	3.375493968	0.687755849	0.905778412
Casc3	0.018044805	6.178846965	0.687791429	0.905778412
C3ar1	-0.047331886	1.467188781	0.687829829	0.905778412
Mtmr14	0.024753613	4.207733221	0.688159192	0.905994721
Zfp524	0.043306876	2.087375632	0.688173121	0.905994721
Gjd2	-0.038977294	3.247314436	0.688245321	0.905994721
Fmo5	0.045170543	1.956934159	0.688259136	0.905994721
Hsp90aa1	0.033324493	7.173633956	0.688380256	0.906066928
Fitm2	-0.019941015	4.825229105	0.688547393	0.906144429
Cnpy2	0.024733976	4.632088202	0.688679402	0.906144429
Dpf3	-0.032599149	2.088480879	0.688694965	0.906144429
Mrpl16	0.024134811	4.559816662	0.688704228	0.906144429
Zbtb26	0.042809387	2.832568022	0.688851306	0.906164552
Cpsf2	-0.031772169	5.084293856	0.688871805	0.906164552
Cd33	-0.050129787	1.770855972	0.688918344	0.906164552
Nit1	0.024775083	4.432704406	0.689093102	0.906169925
Prkcdbp	0.026920956	3.949275446	0.689180774	0.906169925
Pds5a	-0.031191965	5.032865377	0.689181736	0.906169925
Dok7	0.026195757	4.136398689	0.689187526	0.906169925
Zscan12	-0.047383365	2.178995483	0.689465976	0.906230476
Zfp53	0.053208853	1.476001354	0.689537537	0.906230476
Pnrc2	-0.036907961	4.249021276	0.689578057	0.906230476
Gucy1b3	-0.02640571	7.161573363	0.68960826	0.906230476
5730405O15Rik	0.056237694	1.037416296	0.689621443	0.906230476
Nceh1	0.030459946	6.949876109	0.689693943	0.906230476
Ttc12	0.052227453	0.93904056	0.68969753	0.906230476
Gcc2	-0.035725078	5.081076878	0.689866655	0.906281221
Fam49b	-0.03046422	6.711609898	0.689868716	0.906281221
Zfp790	-0.029647579	3.803163082	0.690002251	0.906369562
Ky	-0.035087997	2.560090766	0.690069626	0.90637099
Cacna2d3	0.015349664	6.951237159	0.690292027	0.906540939
Pcbp4	-0.020695458	7.204612462	0.690404073	0.906540939
Ccdc32	-0.017738784	5.59328292	0.690432248	0.906540939
Haus8	-0.033004088	2.76619189	0.690469993	0.906540939
Tusc3	-0.015730107	7.995384806	0.690530526	0.906540939
Tmem136	0.025367157	3.77310081	0.690735104	0.906590609
Myo18b	-0.043639905	1.490077486	0.690794708	0.906590609
Tex30	-0.04877788	1.317659472	0.690847284	0.906590609
Ssb	0.042599806	4.112617976	0.691200435	0.906590609
Flot2	-0.020371803	7.272534662	0.691268954	0.906590609
Phf23	0.024261894	5.415587734	0.691326831	0.906590609
Wdr45b	0.018527905	6.665573689	0.69134145	0.906590609
Zfp7	-0.027795567	2.904734707	0.691420843	0.906590609
4931428F04Rik	0.02104764	5.049484763	0.6914636	0.906590609
Tsc22d2	0.028782205	5.573057829	0.691464927	0.906590609
Ift81	-0.035805446	3.514688251	0.691480145	0.906590609
Trim23	0.027837874	5.285261176	0.691485729	0.906590609
Znfx1	0.017764766	7.553193692	0.691546423	0.906590609
Rnf113a2	0.042616957	2.117071553	0.691581163	0.906590609
Ficd	0.019188718	4.638743831	0.691710448	0.906590609
Abl2	0.029834968	7.276540559	0.69172964	0.906590609
Smco3	0.047109165	1.773251768	0.691751475	0.906590609
Acsl4	-0.030597009	6.112910446	0.691761853	0.906590609
Fam65a	-0.020792315	7.062962299	0.691933431	0.906721252
Hnrnpr	-0.033695588	5.273030318	0.692021342	0.906721252
Ppp1r8	0.020941198	5.292376927	0.692060483	0.906721252
Gm9958	-0.060184684	0.444340424	0.692251233	0.906884268
Usp35	-0.025089194	4.964405808	0.692330649	0.906899833
Prkd2	-0.038801368	2.326390397	0.69239577	0.906899833
Fgd2	0.035837454	2.186599936	0.69250892	0.906900111
Acbd5	0.038571861	4.837901514	0.692590029	0.906900111
Smarcad1	0.04160576	3.929414576	0.692729558	0.906900111
Zfp119a	0.07925923	0.46257949	0.692757697	0.906900111
Bin1	-0.018712608	7.67357223	0.692813987	0.906900111
Birc2	-0.032382653	4.392647374	0.692858114	0.906900111
Kcnn2	0.021962274	4.965154987	0.692860277	0.906900111
D10Jhu81e	0.023026824	6.216163932	0.693038035	0.906925703
Maats1	-0.078659259	0.289326631	0.693073092	0.906925703
C1qa	-0.025122395	4.897387174	0.693201594	0.906925703
Ctdnep1	0.020689623	6.233900922	0.693204285	0.906925703
Hif3a	0.079991911	2.262509944	0.693234761	0.906925703
Pycr2	0.024002011	4.886379346	0.693277807	0.906925703
Ube2k	-0.029214633	6.368489496	0.693378092	0.906970119
Akap8l	0.021397034	4.642234175	0.693622263	0.90708458
Atf1	-0.036483985	2.477079016	0.69364203	0.90708458
AA414768	-0.030864551	3.060415774	0.693664622	0.90708458
Cnot6	0.034902333	5.57980054	0.693847141	0.907144127
Ankle2	-0.023711812	5.262161261	0.693892864	0.907144127
Bak1	0.031619381	3.169432762	0.693983154	0.907144127
Ccdc96	-0.071694205	0.239222064	0.694051964	0.907144127
Naga	0.027049235	4.435765739	0.694074498	0.907144127
Mia3	0.030654346	5.789338484	0.694196467	0.907144127
Psmc1	-0.020073744	6.314725266	0.694240887	0.907144127
Msrb2	-0.02781511	3.880462271	0.694292611	0.907144127
Zfp30	-0.029945362	2.881140068	0.694347433	0.907144127
Hba-a1	0.076043277	5.442268976	0.694396702	0.907144127
Rbl2	0.026840166	5.450136948	0.694439961	0.907144127
Sox10	0.025729827	5.436073334	0.69469687	0.907393036
Rprd2	0.024886233	6.330080248	0.694818235	0.907464871
Lypd6	-0.035473511	4.063157283	0.694925508	0.907518288
Usp12	-0.027435748	5.609139729	0.695070486	0.907549741
Mtfmt	0.029115095	3.04479314	0.695163068	0.907549741
Yes1	-0.043928765	3.043940192	0.695236451	0.907549741
Cc2d1a	0.019845114	5.797897612	0.695280068	0.907549741
Dram2	0.028228395	3.770775716	0.695321699	0.907549741
Tatdn2	-0.017398987	5.919255582	0.695347845	0.907549741
Rnaseh1	-0.035353927	2.4805608	0.6955454	0.907707346
Dnph1	-0.049790674	1.644810597	0.695614867	0.907707346
B2m	-0.022595994	5.38493254	0.69566776	0.907707346
Kif2a	0.033491747	5.617636057	0.695980597	0.908012384
Nelfcd	0.023720672	5.401456969	0.69603436	0.908012384
Zdhhc2	-0.02458882	5.565906953	0.696122727	0.90802384
Ddx1	-0.02303926	6.384006704	0.696175961	0.90802384
6330403K07Rik	0.018558329	8.230055043	0.696315083	0.90811867
Hnrnpll	-0.027915632	5.467367779	0.69647987	0.90824695
Sesn2	-0.023009395	4.101876073	0.696624368	0.908348749
Trim16	-0.045814804	1.308044896	0.696721231	0.908388422
Tmem8	-0.030887991	3.832382184	0.696867759	0.908484881
Gal3st1	-0.027563073	4.223718661	0.696931346	0.908484881
Haus3	-0.07073253	0.609813623	0.696994544	0.908484881
S100a13	0.035074716	2.364889154	0.697220019	0.908692148
Tank	0.040312332	3.246039648	0.697336686	0.908757578
Memo1	-0.021975486	3.958209937	0.69748633	0.908829684
Arf1	0.016727538	8.606342693	0.697524955	0.908829684
Ttc19	0.026493759	6.016063949	0.697737807	0.908889734
Fgfbp1	-0.074119781	0.801156265	0.697769094	0.908889734
Hba-a2	0.0769302	5.002411904	0.697770462	0.908889734
Dusp26	-0.022249743	6.112626022	0.697846012	0.908901554
Hipk2	0.027872564	5.68885279	0.69797995	0.908989414
Abcd2	0.033882375	4.816281779	0.698057531	0.909003868
Lysmd1	-0.040596822	1.742272134	0.698234636	0.909010954
Elk3	0.035739051	2.925693579	0.698316945	0.909010954
Serinc3	-0.014766524	8.369055774	0.698455228	0.909010954
Il13ra1	-0.053132448	2.300107366	0.698508172	0.909010954
Nap1l3	0.040770236	4.468802105	0.69851088	0.909010954
Elmsan1	-0.017435819	5.326649452	0.698700136	0.909010954
Tomm20	-0.01879672	8.380089532	0.6987127	0.909010954
Glrb	0.030802112	7.276034558	0.698715705	0.909010954
Dusp14	0.032200759	5.995009663	0.698820038	0.909010954
Mapre1	-0.031810246	6.109764753	0.698838037	0.909010954
Med6	0.027973336	3.172645921	0.69885756	0.909010954
Nlrp5-ps	0.083095229	3.015594668	0.698888849	0.909010954
Slit2	-0.02095707	5.888160476	0.698927241	0.909010954
Il1rap	-0.022431923	5.018544371	0.699067163	0.90910646
Ankra2	-0.017896197	5.229356861	0.699277111	0.909293004
6330409D20Rik	-0.051797487	0.679213379	0.699587737	0.909610416
Asap1	0.024795485	6.986824721	0.699871876	0.909823911
R3hdm4	0.02025804	7.999251273	0.699885021	0.909823911
Sprtn	0.030434197	2.626792459	0.700170814	0.910108902
Polr3b	-0.023880224	3.913660855	0.700284446	0.910170079
Zfp213	0.030888911	3.798629083	0.700406062	0.91024162
Mpzl1	-0.020329189	5.004268974	0.70059925	0.910357254
C920006O11Rik	0.058706627	0.864694828	0.7006282	0.910357254
Agfg2	-0.017940941	5.893511178	0.700778219	0.910465659
Vhl	0.018736454	6.528193001	0.700875027	0.910504917
Pstk	0.034368699	2.915180281	0.701058814	0.91065715
Mcoln1	0.01948962	5.968617042	0.701288958	0.910809047
Klhl18	0.018125358	5.590250373	0.701308978	0.910809047
Atg10	-0.039460521	2.196353899	0.701402719	0.910840209
Ube4a	-0.018599863	6.486579762	0.701469912	0.910840209
Rbm4b	0.029100356	3.804495822	0.70155579	0.910840209
Xrcc5	-0.027281825	3.77424462	0.701599435	0.910840209
Hmgxb4	0.033626508	3.407192673	0.701863504	0.911015742
Galr1	-0.073898472	0.974191508	0.701920509	0.911015742
Gnpat	0.016089168	6.296210636	0.701989947	0.911015742
Zfp839	0.025753806	3.158066214	0.702001159	0.911015742
E430018J23Rik	0.033707881	2.971196641	0.702092776	0.911048166
Dhrs4	0.028554272	3.083754553	0.702168209	0.911059587
Tmem180	0.024739041	4.843403768	0.702563551	0.911311945
Zfp646	-0.01810506	5.509361831	0.702586957	0.911311945
Zfand1	-0.034671636	2.406475326	0.702621667	0.911311945
Ost4	0.027905151	4.266709165	0.702629308	0.911311945
Csnk1g2	0.016974728	7.60454564	0.702870992	0.911538943
Scaf11	0.03432387	5.375787281	0.703113073	0.911766412
Cnp	-0.026788174	9.086215418	0.703219736	0.911784894
Pum2	0.030896951	7.59846309	0.703260696	0.911784894
Tex264	-0.021032814	6.255800538	0.703466938	0.911887769
Surf6	-0.023089312	4.014335665	0.70348849	0.911887769
Prkar1a	-0.022693584	9.362524577	0.703540121	0.911887769
Hdac5	0.020356296	8.172089466	0.703830297	0.912177407
Cchcr1	0.043793833	1.558279784	0.703953266	0.912200132
Btbd8	-0.055912639	0.876304402	0.703981262	0.912200132
R3hcc1	-0.026985524	3.970018264	0.704056579	0.912211277
Stx3	-0.024749061	3.338547416	0.704305555	0.912253838
Fggy	-0.028745068	3.520342891	0.704318132	0.912253838
Cacna2d1	-0.030433944	7.499330801	0.70438649	0.912253838
Sin3b	0.019025217	7.455261351	0.704489055	0.912253838
Cxx1c	0.021399934	6.478885251	0.704527432	0.912253838
Hpdl	0.050919895	1.113339565	0.704560275	0.912253838
Elk1	-0.016751283	6.067178795	0.704682199	0.912253838
Pcdhb16	-0.031894301	3.721569515	0.704746992	0.912253838
Tango2	0.020261649	6.283105675	0.70475445	0.912253838
Taf10	-0.022591967	4.77467288	0.704756622	0.912253838
Sgcz	-0.042898422	1.832035864	0.704914361	0.912371645
Atp6ap1	0.018113598	8.976783292	0.704994758	0.912389335
Ubxn4	0.037388345	4.67359137	0.705134814	0.912470996
Fbxw9	-0.025324422	3.89840481	0.705191327	0.912470996
Adra2c	0.023125819	6.051290673	0.705432667	0.912696902
Taok2	0.017280067	8.052488315	0.705499477	0.912696976
Cyp4f17	0.041361998	1.020735276	0.705748769	0.912764612
Npr1	-0.046619034	2.899985022	0.705750831	0.912764612
Trappc11	0.018666654	6.335893585	0.705757643	0.912764612
Myo18a	-0.017306197	8.516216032	0.705818785	0.912764612
Adarb1	0.018951839	8.148985328	0.706005535	0.912895018
Tmx4	0.028580878	8.2651539	0.706220384	0.912895018
Gba	-0.020103615	5.314591995	0.706235802	0.912895018
Isyna1	0.023814687	5.436717514	0.706244648	0.912895018
Slc11a1	-0.050314074	1.6719103	0.70625522	0.912895018
Cx3cr1	0.025194459	5.42589783	0.706410371	0.912895018
Rfc1	0.03647969	3.93667394	0.706417391	0.912895018
Pisd	0.020027177	5.904634981	0.706496209	0.912895018
Paip1	-0.029659169	5.719443601	0.706606829	0.912895018
Zfp2	-0.035615053	3.326834235	0.706687994	0.912895018
Mff	-0.014137517	7.558983652	0.706760754	0.912895018
Ptp4a3	-0.019772286	5.858697863	0.706843475	0.912895018
Gabrb1	-0.024931185	5.012457633	0.706848497	0.912895018
Iba57	0.024219206	3.756271539	0.707012589	0.912895018
Rbm48	0.04887896	1.870247392	0.707038262	0.912895018
Fam174b	-0.023376162	5.360582587	0.707065715	0.912895018
Gtf2a1	0.032927403	5.270061913	0.70719799	0.912895018
Ctcf	0.029428141	5.356323774	0.707202326	0.912895018
Mrpl36	-0.021127869	4.365118544	0.707249423	0.912895018
Agpat1	0.017003092	7.479984511	0.707326265	0.912895018
Kcnj3	-0.029178103	6.767214105	0.707344917	0.912895018
Gmppb	0.027707168	4.196278748	0.707427979	0.912895018
Lamb3	-0.056576845	0.956871956	0.707455249	0.912895018
Sec24a	0.024033511	4.751197943	0.707829155	0.913291312
Zfp358	0.021978282	5.091671049	0.70800904	0.913361837
Unc45b	-0.070353159	0.356778361	0.708017415	0.913361837
Pantr1	0.026902586	3.977973565	0.708119789	0.913407724
Qrich1	0.014525093	7.129677861	0.70836736	0.913603769
Nono	0.015531656	6.22433325	0.708518277	0.913603769
Sec22a	-0.021920994	4.340758992	0.708518944	0.913603769
Gna13	-0.022776528	6.549100788	0.708539045	0.913603769
Galnt4	-0.045261921	1.956130875	0.708680689	0.913623377
Mcur1	-0.031445328	4.325671108	0.7087018	0.913623377
Ruvbl2	0.022972452	4.728937712	0.708793432	0.913623377
Gskip	0.017877436	5.353738957	0.70882153	0.913623377
Gpn1	0.022086887	4.803262199	0.709110985	0.913781015
Zdhhc6	-0.021233668	4.491564465	0.709143783	0.913781015
Lgals3bp	0.024997665	4.256822452	0.709144325	0.913781015
Ppp2r5d	0.017964899	7.101340073	0.709270657	0.91385768
Senp8	-0.040997747	2.44785635	0.709532234	0.913948168
Zfp941	0.037171511	4.328752858	0.709585237	0.913948168
Gria2	-0.028060548	8.314730776	0.709588133	0.913948168
Rnf20	-0.028212819	4.963848372	0.709708281	0.913948168
Smug1	0.020049714	4.665764215	0.709746172	0.913948168
Chmp7	0.016990462	6.934329092	0.709825607	0.913948168
Cdan1	-0.02009474	4.514519738	0.709877196	0.913948168
Fopnl	-0.019542043	5.66298495	0.709890671	0.913948168
Ppp4r2	0.038423826	4.245636707	0.709996517	0.913948168
Rbm34	-0.051120185	2.656797067	0.710061266	0.913948168
Snx14	-0.026259824	5.496269632	0.710175856	0.913948168
Tspyl2	0.017706919	5.614224601	0.710315199	0.913948168
Zfp109	0.031887445	2.809582975	0.710353696	0.913948168
Sptssb	0.057157477	0.768904603	0.710384569	0.913948168
Acot7	0.017879691	7.939027721	0.710406906	0.913948168
Qars	0.0217096	5.81189919	0.710410381	0.913948168
Pygo2	0.020127035	6.28647043	0.710591851	0.914095623
Fgd3	0.029407812	3.345122016	0.710868154	0.91436503
2510039O18Rik	-0.020817422	5.52825692	0.710950004	0.914384292
Cnbd2	-0.044994766	1.17694095	0.711065922	0.914447361
Slc6a13	0.050891183	3.779642744	0.711314872	0.91453833
Strap	0.020891749	6.508151094	0.711344878	0.91453833
Mlxip	-0.020268844	5.367390212	0.711373487	0.91453833
Pex5l	-0.018634005	7.999403744	0.711404204	0.91453833
Cul5	0.033167341	5.495209217	0.711496444	0.91457092
Tti1	0.020302128	5.039787032	0.711579172	0.914590283
Rfng	0.022472403	5.696019669	0.711664871	0.914590283
Tomm22	0.021424349	6.080717109	0.711798118	0.914590283
Tmem41b	-0.02910191	4.252733768	0.711812285	0.914590283
Meis1	0.045097136	2.379797974	0.711845959	0.914590283
Abcb9	0.020492457	6.523930628	0.712019292	0.914636321
Yif1a	-0.028429455	4.044521201	0.712021384	0.914636321
Gp1bb	-0.028487479	4.181036965	0.712082472	0.914636321
Ltbp3	-0.024035559	5.534773433	0.712505745	0.915090384
Plau	0.034078547	2.507200275	0.712585817	0.915090384
Rpl29	0.020943368	5.298442365	0.712636759	0.915090384
Paxip1	-0.016934209	5.660493228	0.712752241	0.915152727
Rttn	0.028133957	3.165016957	0.71296285	0.915274973
Rlf	0.023039314	4.976240668	0.713027138	0.915274973
Ctnna1	0.020477636	5.777465074	0.713068575	0.915274973
BC017158	-0.022650395	4.526630883	0.713136578	0.915274973
Tmem196	0.034356798	3.756457526	0.713403458	0.915274973
1700094D03Rik	0.045938072	1.747805022	0.713404941	0.915274973
Rn7s2	-0.023481912	3.103398683	0.713488022	0.915274973
Ilvbl	-0.028982963	5.035955296	0.713522748	0.915274973
Npc2	0.021548011	5.959196138	0.71353379	0.915274973
Dpp10	0.023017554	6.711951804	0.713576399	0.915274973
Prdm10	-0.028470589	3.542244558	0.713583793	0.915274973
Drd1	0.023754923	5.833702175	0.713694176	0.915280925
Pm20d2	-0.040648561	3.110598296	0.713722316	0.915280925
Taf1c	-0.026378517	3.929656763	0.713889235	0.915409125
Utp20	-0.023829724	4.836121189	0.713979925	0.915439565
Bcl6b	0.048450326	1.32780207	0.71418559	0.915448433
Gnai1	-0.028067544	7.124780029	0.714207901	0.915448433
Enho	0.0219864	5.740043248	0.714222957	0.915448433
Frrs1l	-0.032525974	7.601732968	0.714254654	0.915448433
Sh3gl1	-0.023325089	5.17379385	0.714571006	0.915656503
Syne1	0.019997936	9.054143844	0.714604764	0.915656503
Mon1a	-0.024402408	4.764235251	0.7146179	0.915656503
Pias4	0.021111062	4.229818282	0.7147056	0.91566425
Gmppa	-0.020794664	4.591386734	0.714814475	0.91566425
Arhgef7	-0.017852596	7.801726999	0.714824852	0.91566425
Fzd6	0.026748584	3.192016064	0.715007176	0.915760497
Elavl3	0.029052815	6.874466192	0.715048557	0.915760497
Hbb-bt	-0.0746259	4.104855622	0.715100916	0.915760497
Phldb2	-0.04069397	2.279852809	0.715318376	0.915767441
Fam69c	0.030092448	3.348235741	0.715344896	0.915767441
Neurod6	0.034543994	4.646818222	0.715442681	0.915767441
Ehd1	-0.019471572	6.053804994	0.715533342	0.915767441
Cntfr	0.021674809	6.143422543	0.715576431	0.915767441
Fam83h	0.033308094	2.555316151	0.715619311	0.915767441
Tnrc6a	0.03375887	5.153282204	0.71575928	0.915767441
Immp2l	-0.039973446	1.608058256	0.71580269	0.915767441
Rbm25	0.0330855	4.206277484	0.715924628	0.915767441
Cnep1r1	0.037903617	3.926467217	0.715930503	0.915767441
B630019K06Rik	-0.019596828	5.415095224	0.715954419	0.915767441
B4galt6	-0.028158451	7.150799409	0.716046479	0.915767441
Prdx6	0.020128744	8.179393906	0.716056662	0.915767441
Rpl23a	0.020375158	5.879677017	0.716068274	0.915767441
Pik3r2	0.017804568	7.609399802	0.716110984	0.915767441
Mea1	0.020960752	4.912379785	0.71648118	0.916155165
Ier2	-0.051407378	3.661901518	0.716619216	0.916245983
Sh2b3	0.022493678	4.878570032	0.716893278	0.916413362
Yipf2	-0.023853782	4.332926531	0.716897365	0.916413362
Rbm38	0.045398176	1.055222035	0.716951199	0.916413362
Tubd1	0.037530637	2.148099477	0.717086482	0.916500604
Orc5	-0.01844404	4.610975681	0.717250066	0.916623998
Ddx26b	-0.028833591	3.033042525	0.717351639	0.916668127
Sema5b	0.019801223	5.141988639	0.717646647	0.9167796
Tmbim1	0.023378134	5.469717577	0.717673377	0.9167796
Scamp1	0.022647181	7.637421039	0.717771696	0.9167796
Gm16973	-0.065317114	0.333513804	0.717774217	0.9167796
Arf3	-0.014838213	11.05757151	0.717785773	0.9167796
March1	-0.032947453	4.341483427	0.717879694	0.9167796
Zfp943	0.034655318	2.418233598	0.717983219	0.9167796
Zhx3	-0.019838937	6.209352566	0.718049304	0.9167796
Cflar	0.041711912	3.574860593	0.718165453	0.9167796
Coil	-0.019188379	4.183163018	0.718212274	0.9167796
Snx30	0.02545616	5.8426885	0.718299964	0.9167796
Bclaf1	0.032231597	5.730068857	0.71837901	0.9167796
Zfp236	-0.021013521	6.216134058	0.71849026	0.9167796
Ino80d	-0.027700655	5.789731942	0.718493838	0.9167796
Snta1	-0.022102928	5.180302926	0.718542247	0.9167796
Agpat9	-0.040525113	2.613635567	0.718574458	0.9167796
Gm14204	-0.025242579	3.423329121	0.718578729	0.9167796
Fam195a	0.032555056	2.933821734	0.718854103	0.916891238
Tex9	-0.06031492	0.600496143	0.718939894	0.916891238
Rasl11a	-0.045708762	2.404626721	0.719025474	0.916891238
Gatsl2	0.020993666	7.430137379	0.719029377	0.916891238
Trim56	0.042064473	1.836590635	0.71906596	0.916891238
Dctn1	0.016781193	9.073463438	0.719068584	0.916891238
Srsf9	-0.020201751	4.957325119	0.719491791	0.917113177
Tug1	0.03427427	6.12448458	0.719519036	0.917113177
Prkx	0.030236567	3.085262915	0.71953461	0.917113177
4930526I15Rik	0.0394429	1.465939804	0.719585197	0.917113177
Arf2	0.015956822	5.933143985	0.719639074	0.917113177
Abi2	-0.029586894	7.935751084	0.719645087	0.917113177
Slc25a26	-0.025657116	3.719883975	0.719722441	0.917126276
Acvrl1	0.027157487	4.316626783	0.719905436	0.917273975
Msantd3	0.027531867	3.312757191	0.720057355	0.917382055
Sdc2	-0.029592796	4.933135509	0.720298274	0.917603493
Ltbr	-0.030594825	3.266320794	0.720486177	0.917651342
Lipg	0.038062114	2.521715114	0.720497313	0.917651342
Ccdc64	-0.022837666	5.034734677	0.720618575	0.917651342
Fbxo42	-0.015543867	6.505249748	0.720677178	0.917651342
Zdhhc7	0.019049081	5.676272119	0.72073009	0.917651342
Tdg	-0.025747754	3.59397161	0.720738518	0.917651342
Brsk2	-0.015170802	8.004007551	0.720991158	0.917810573
Cactin	0.022537762	4.916636703	0.720997833	0.917810573
Pign	-0.023152194	4.02510472	0.721161079	0.917932921
Tmem97	0.032374125	3.57305627	0.721290549	0.918012257
Orai3	0.025636323	4.915936338	0.721443731	0.918111416
Alyref2	0.04438408	1.079516561	0.721502755	0.918111416
Idh3b	0.016560295	7.702884076	0.721613837	0.918124206
Mien1	-0.024547766	5.363241512	0.721647103	0.918124206
Phactr1	0.015413418	9.286849956	0.721887478	0.918266578
Cacnb2	0.023285036	5.200573068	0.721961143	0.918266578
Rfc2	-0.023600179	4.640138272	0.721962017	0.918266578
Trip6	0.040367547	1.777403999	0.722027645	0.918266578
Nfkb2	0.043832392	2.018039843	0.72244245	0.918708669
Ccnl1	-0.037353522	2.976852818	0.722532008	0.91873711
Trak2	-0.028559993	7.394999165	0.722903204	0.919123629
Extl2	0.019094298	6.512094719	0.723045139	0.919218613
Tmed10	-0.023519709	6.48014602	0.723156376	0.919224312
Crebzf	0.024293462	4.67413635	0.72318408	0.919224312
Ccdc57	-0.042495724	1.724290753	0.723809735	0.919584868
Ube2q2	0.032707641	4.74478526	0.723841467	0.919584868
Prkar2b	0.034480794	5.365466279	0.723843016	0.919584868
Taldo1	-0.01800182	6.576963864	0.72386106	0.919584868
Gbas	-0.014812421	6.156962685	0.723943176	0.919584868
Prpf40a	-0.03146931	3.807491798	0.723973284	0.919584868
Msl3l2	-0.020011553	4.009234696	0.723976628	0.919584868
Hmox1	-0.034203671	2.281703262	0.724005785	0.919584868
Yipf4	-0.023079921	4.85146391	0.7240875	0.919603231
Zranb3	-0.031075731	2.711754171	0.724231639	0.919683639
Tldc1	-0.025055682	3.922540762	0.724285338	0.919683639
Apex1	-0.021560454	5.340959829	0.72448008	0.919845495
Pcdhb8	-0.043121681	1.648910277	0.724568643	0.919872522
Dcaf10	-0.023483935	4.691296021	0.724647091	0.919886703
Ipp	0.02829621	3.414630231	0.724955144	0.920192321
Ppp4r1l-ps	0.035502093	2.013389858	0.72518763	0.920256849
Rbm45	-0.019436861	4.439923251	0.725229543	0.920256849
Pms2	-0.028943874	3.633764462	0.725273548	0.920256849
Nectin2	-0.027789611	3.149768095	0.725298938	0.920256849
Zfr	0.030172412	7.529840207	0.725405388	0.920256849
Rnf216	-0.022514117	5.606361205	0.725439772	0.920256849
Itga6	0.021284999	4.618953484	0.72554087	0.920256849
